id,url,browser,browser_version,engine,engine_version,os,os_version,created
5e449524231c5a00172d5c20,/blog/minimum-viable-graphql-concepts/,Mobile Safari,13.0.4,WebKit,605.1.15,iOS,13.3,2020-02-13T00:15:32.130Z
5e451c5f9f8a3e0017bb9992,/,Chrome,79.0.3945.130,Blink,79.0.3945.130,Mac OS,10.14.6,2020-02-13T09:52:31.400Z
5e451c6a9f8a3e0017bb9993,/,Chrome,79.0.3945.130,Blink,79.0.3945.130,Mac OS,10.14.6,2020-02-13T09:52:42.970Z
5e451c759f8a3e0017bb9994,/blog/setting-up-a-project/,Chrome,79.0.3945.130,Blink,79.0.3945.130,Mac OS,10.14.6,2020-02-13T09:52:53.202Z
5e451c979f8a3e0017bb9995,/blog/setting-up-a-project/,Chrome,79.0.3945.130,Blink,79.0.3945.130,Mac OS,10.14.6,2020-02-13T09:53:27.051Z
5e451c9e9f8a3e0017bb9996,/cv/,Chrome,79.0.3945.130,Blink,79.0.3945.130,Mac OS,10.14.6,2020-02-13T09:53:34.483Z
5e451ca09f8a3e0017bb9997,/blog/,Chrome,79.0.3945.130,Blink,79.0.3945.130,Mac OS,10.14.6,2020-02-13T09:53:36.124Z
5e451ca29f8a3e0017bb9998,/cv/,Chrome,79.0.3945.130,Blink,79.0.3945.130,Mac OS,10.14.6,2020-02-13T09:53:38.901Z
5e451ca89f8a3e0017bb9999,/,Chrome,79.0.3945.130,Blink,79.0.3945.130,Mac OS,10.14.6,2020-02-13T09:53:44.109Z
5e451ca89f8a3e0017bb999a,/blog/,Chrome,79.0.3945.130,Blink,79.0.3945.130,Mac OS,10.14.6,2020-02-13T09:53:44.753Z
5e451ca99f8a3e0017bb999b,/,Chrome,79.0.3945.130,Blink,79.0.3945.130,Mac OS,10.14.6,2020-02-13T09:53:45.407Z
5e451caa9f8a3e0017bb999c,/cv/,Chrome,79.0.3945.130,Blink,79.0.3945.130,Mac OS,10.14.6,2020-02-13T09:53:46.267Z
5e4524ff9f8a3e0017bb99a7,/,Firefox,73.0,Gecko,73.0,Mac OS,10.15,2020-02-13T10:29:19.390Z
5e4525029f8a3e0017bb99a8,/blog/,Firefox,73.0,Gecko,73.0,Mac OS,10.15,2020-02-13T10:29:22.198Z
5e4525089f8a3e0017bb99a9,/blog/minimum-viable-grapqhl-client/,Firefox,73.0,Gecko,73.0,Mac OS,10.15,2020-02-13T10:29:28.813Z
5e4525149f8a3e0017bb99aa,/blog/minimum-viable-grapqhl-client/,Firefox,73.0,Gecko,73.0,Mac OS,10.15,2020-02-13T10:29:40.768Z
5e4525159f8a3e0017bb99ab,/,Chrome Headless,79.0.3945.0,Blink,79.0.3945.0,Linux,x86_64,2020-02-13T10:29:41.769Z
5e4525389f8a3e0017bb99ac,/blog/minimum-viable-graphql-client/,Firefox,73.0,Gecko,73.0,Mac OS,10.15,2020-02-13T10:30:16.211Z
5e4525de9f8a3e0017bb99ad,/,Firefox,73.0,Gecko,73.0,Mac OS,10.15,2020-02-13T10:33:02.183Z
5e4525df9f8a3e0017bb99ae,/blog/,Firefox,73.0,Gecko,73.0,Mac OS,10.15,2020-02-13T10:33:03.992Z
5e4525e99f8a3e0017bb99af,/blog/minimum-viable-graphql-concepts/,Firefox,73.0,Gecko,73.0,Mac OS,10.15,2020-02-13T10:33:13.963Z
5e4525ed9f8a3e0017bb99b0,/blog/minimum-viable-graphql-client/,Firefox,73.0,Gecko,73.0,Mac OS,10.15,2020-02-13T10:33:17.831Z
5e4526049f8a3e0017bb99b1,/,Firefox,73.0,Gecko,73.0,Mac OS,10.15,2020-02-13T10:33:40.395Z
5e4526079f8a3e0017bb99b2,/blog/first-class-functions/,Firefox,73.0,Gecko,73.0,Mac OS,10.15,2020-02-13T10:33:43.161Z
5e4530509f8a3e0017bb99b3,/,Chrome Headless,79.0.3945.0,Blink,79.0.3945.0,Linux,x86_64,2020-02-13T11:17:36.114Z
5e4584239f8a3e0017bb99f1,/blog/minimum-viable-graphql-client/,Chrome,79.0.3945.130,Blink,79.0.3945.130,Mac OS,10.15.0,2020-02-13T17:15:15.385Z
