id,url,browser,browser_version,engine,engine_version,os,os_version,created
605e7c437bdf65001594eed0,/,Chrome,86.0.4240.0,Blink,86.0.4240.0,Linux,x86_64,2021-03-27T00:28:51.757Z
605e74a97bdf65001594ee7d,/blog/diy-analytics-netlify-functions/,Chrome,87.0.0.0,Blink,87.0.0.0,Android,9,2021-03-26T23:56:25.380Z
605e56007bdf65001594ed4b,/blog/we-dont-need-servers/,Firefox,87.0,Gecko,87.0,Mac OS,10.13,2021-03-26T21:45:36.460Z
605e4ca57bdf65001594ed01,/blog/make-your-terminal-nicer/,Chrome,89.0.4389.90,Blink,89.0.4389.90,Mac OS,11.2.3,2021-03-26T21:05:41.698Z
605e29207bdf65001594eb7a,/blog/better-native-form-validation/,Chrome,89.0.4389.90,Blink,89.0.4389.90,Windows,8.1,2021-03-26T18:34:08.831Z
605de75b7bdf65001594e890,/blog/ken-burns-hero-image/,Chrome,89.0.4389.90,Blink,89.0.4389.90,Windows,10,2021-03-26T13:53:31.195Z
605dc6267bdf65001594e722,/,Edge,89.0.774.57,Blink,89.0.4389.90,Mac OS,11.2.3,2021-03-26T11:31:50.074Z
605dc1fc7bdf65001594e6cf,/cv/,Firefox,86.0,Gecko,86.0,Windows,10,2021-03-26T11:14:04.334Z
605dc1b17bdf65001594e6ce,/blog/diy-analytics-netlify-functions/,Firefox,86.0,Gecko,86.0,Windows,10,2021-03-26T11:12:49.887Z
605dbca77bdf65001594e67b,/,Firefox,86.0,Gecko,86.0,Windows,10,2021-03-26T10:51:19.215Z
605d96579b1a7b001502c444,/blog/diy-analytics-netlify-functions/,Firefox,86.0,Gecko,86.0,Windows,10,2021-03-26T08:07:51.906Z
605d956f9b1a7b001502c435,/blog/diy-analytics-netlify-functions/,Firefox,86.0,Gecko,86.0,Windows,10,2021-03-26T08:03:59.749Z
605d94e39b1a7b001502c434,/blog/diy-analytics-netlify-functions/,Firefox,86.0,Gecko,86.0,Windows,10,2021-03-26T08:01:39.626Z
605d8f279b1a7b001502c3ed,/blog/we-dont-need-servers/,Yandex,21.2.4.165,Blink,88.0.4324.182,Windows,10,2021-03-26T07:37:11.212Z
605d8f229b1a7b001502c3ec,/cv/,Chrome,89.0.4389.90,Blink,89.0.4389.90,Windows,10,2021-03-26T07:37:06.133Z
605d8f1f9b1a7b001502c3eb,/,Chrome,89.0.4389.90,Blink,89.0.4389.90,Windows,10,2021-03-26T07:37:03.751Z
605d8f049b1a7b001502c3e6,/blog/we-dont-need-servers/,Chrome,89.0.4389.90,Blink,89.0.4389.90,Windows,10,2021-03-26T07:36:36.089Z
605d65fd9b1a7b001502c1f2,/blog/we-dont-need-servers/,Chrome,89.0.4389.90,Blink,89.0.4389.90,Mac OS,11.2.1,2021-03-26T04:41:33.152Z
605d59f19b1a7b001502c188,/,Chrome,86.0.4240.0,Blink,86.0.4240.0,Linux,x86_64,2021-03-26T03:50:09.279Z
605d41c39b1a7b001502c062,/,Chrome,86.0.4240.0,Blink,86.0.4240.0,Linux,x86_64,2021-03-26T02:06:59.369Z
