id,url,browser,browser_version,engine,engine_version,os,os_version,created
60553cca616f040015bba7a3,/,Chrome,86.0.4240.0,Blink,86.0.4240.0,Linux,x86_64,2021-03-20T00:07:38.266Z
6055142e616f040015bba600,/blog/we-dont-need-servers/,Chrome,89.0.4389.90,Blink,89.0.4389.90,Mac OS,11.3.0,2021-03-19T21:14:22.158Z
605506c2616f040015bba587,/blog/diy-analytics-netlify-functions/,Edge,89.0.774.50,Blink,89.0.4389.82,Windows,10,2021-03-19T20:17:06.234Z
60550497616f040015bba571,/blog/better-native-form-validation/,Chrome,89.0.4389.90,Blink,89.0.4389.90,Windows,8.1,2021-03-19T20:07:51.293Z
6054fe4f616f040015bba526,/blog/flicker-avatar-animation/,Safari,14.0.3,WebKit,605.1.15,Mac OS,10.15.6,2021-03-19T19:41:03.382Z
6054fb06616f040015bba4ea,/blog/setting-up-a-project/,Chrome,89.0.4389.90,Blink,89.0.4389.90,Linux,x86_64,2021-03-19T19:27:02.244Z
6054faf1616f040015bba4e9,/blog/,Chrome,89.0.4389.90,Blink,89.0.4389.90,Linux,x86_64,2021-03-19T19:26:41.678Z
6054faea616f040015bba4e7,/,Chrome,89.0.4389.90,Blink,89.0.4389.90,Linux,x86_64,2021-03-19T19:26:34.359Z
6054faa8616f040015bba4e3,/blog/diy-analytics-netlify-functions/,Chrome,89.0.4389.90,Blink,89.0.4389.90,Linux,x86_64,2021-03-19T19:25:28.737Z
6054f5b3616f040015bba4c9,/,Chrome,89.0.4389.90,Blink,89.0.4389.90,Linux,x86_64,2021-03-19T19:04:19.761Z
6054cef8616f040015bba290,/,Safari,14.0.3,WebKit,605.1.15,Mac OS,10.14.6,2021-03-19T16:19:04.727Z
60546231616f040015bb9da4,/blog/diy-analytics-netlify-functions/,Edge,89.0.774.54,Blink,89.0.4389.90,Windows,10,2021-03-19T08:34:57.564Z
60545cff616f040015bb9d7a,/blog/we-dont-need-servers/,Samsung Browser,13.2,Blink,83.0.4103.106,Android,7.1.1,2021-03-19T08:12:47.717Z
60540c99985c370015986861,/,Chrome,86.0.4240.0,Blink,86.0.4240.0,Linux,x86_64,2021-03-19T02:29:45.594Z
6053eb66985c370015986726,/,Chrome,86.0.4240.0,Blink,86.0.4240.0,Linux,x86_64,2021-03-19T00:08:06.328Z
