id,url,browser,browser_version,engine,engine_version,os,os_version,created
600105e6854d2200172b8fef,/blog/we-dont-need-servers/,Chrome,87.0.4280.141,Blink,87.0.4280.141,Windows,10,2021-01-15T03:03:02.329Z
6000e364854d2200172b8dc0,/,Chrome,86.0.4240.0,Blink,86.0.4240.0,Linux,x86_64,2021-01-15T00:35:48.716Z
6000bc17854d2200172b8b39,/blog/better-native-form-validation/,Chrome,87.0.4280.141,Blink,87.0.4280.141,Windows,8.1,2021-01-14T21:48:07.063Z
5fffb5af99841b0017fbef5e,/,Chrome,86.0.4240.0,Blink,86.0.4240.0,Linux,x86_64,2021-01-14T03:08:31.632Z
5fff930c99841b0017fbeca6,/,Chrome,86.0.4240.0,Blink,86.0.4240.0,Linux,x86_64,2021-01-14T00:40:44.702Z
