id,url,browser,browser_version,engine,engine_version,os,os_version,created
5fc5894a931e840017617654,/,Chrome,86.0.4240.0,Blink,86.0.4240.0,Linux,x86_64,2020-12-01T00:07:38.277Z
5fc5429f931e840017617196,/blog/dom-intro/,MIUI Browser,12.6.6,Blink,71.0.3578.141,Android,9,2020-11-30T19:06:07.206Z
5fc52b16931e840017616fd1,/blog/flicker-avatar-animation/,Chrome,87.0.4280.66,Blink,87.0.4280.66,Android,10,2020-11-30T17:25:42.189Z
5fc526f5931e840017616f9c,/cv/,Chrome,87.0.4280.67,Blink,87.0.4280.67,Mac OS,10.14.6,2020-11-30T17:08:05.878Z
5fc52468931e840017616f37,/blog/gatsby-future/,Mobile Safari,14.0,WebKit,605.1.15,iOS,14.0,2020-11-30T16:57:12.298Z
5fc51b4f931e840017616eb0,/analytics/,Firefox,84.0,Gecko,84.0,Mac OS,10.15,2020-11-30T16:18:23.677Z
5fc4ed01931e840017616ae5,/,Firefox,84.0,Gecko,84.0,Mac OS,10.15,2020-11-30T13:00:49.638Z
5fc4e67325197400172ac28c,/blog/ken-burns-hero-image/,Chrome,87.0.4280.66,Blink,87.0.4280.66,Windows,10,2020-11-30T12:32:51.339Z
5fc4551325197400172ab695,/,Chrome,86.0.4240.0,Blink,86.0.4240.0,Linux,x86_64,2020-11-30T02:12:35.859Z
5fc437b825197400172ab4e6,/,Chrome,86.0.4240.0,Blink,86.0.4240.0,Linux,x86_64,2020-11-30T00:07:20.553Z
