id,url,browser,browser_version,engine,engine_version,os,os_version,created
5ff5023cebc9d0001754018c,/,Chrome,86.0.4240.0,Blink,86.0.4240.0,Linux,x86_64,2021-01-06T00:20:12.670Z
5ff4ccddebc9d0001753fe81,/blog/better-native-form-validation/,Chrome,87.0.4280.88,Blink,87.0.4280.88,Windows,8.1,2021-01-05T20:32:29.213Z
5ff4a520ebc9d0001753fbcb,/cv/,Firefox,84.0,Gecko,84.0,Mac OS,10.15,2021-01-05T17:42:56.502Z
5ff4a51eebc9d0001753fbca,/,Firefox,84.0,Gecko,84.0,Mac OS,10.15,2021-01-05T17:42:54.006Z
5ff4a3bbbe26060017bb991c,/blog/diy-analytics-netlify-functions/,Chrome,87.0.4280.88,Blink,87.0.4280.88,Windows,10,2021-01-05T17:36:59.794Z
5ff489ccbe26060017bb975b,/blog/responsive-css-for-beginners/,Chrome,85.0.4183.102,Blink,85.0.4183.102,Mac OS,10.13.6,2021-01-05T15:46:20.614Z
5ff4895bbe26060017bb9744,/blog/diy-analytics-netlify-functions/,Chrome,87.0.4280.88,Blink,87.0.4280.88,Windows,10,2021-01-05T15:44:27.001Z
5ff4783bbe26060017bb95e0,/,Firefox,84.0,Gecko,84.0,Mac OS,10.15,2021-01-05T14:31:23.307Z
5ff47758be26060017bb95cb,/cv/,Firefox,84.0,Gecko,84.0,Mac OS,10.15,2021-01-05T14:27:36.774Z
5ff47756be26060017bb95ca,/,Firefox,84.0,Gecko,84.0,Mac OS,10.15,2021-01-05T14:27:34.691Z
5ff454c1be26060017bb9373,/blog/responsive-css-for-beginners/,Chrome,87.0.4280.101,Blink,87.0.4280.101,Android,9,2021-01-05T12:00:01.839Z
5ff454b7be26060017bb9372,/blog/responsive-css-for-beginners/,Chrome,87.0.4280.101,Blink,87.0.4280.101,Android,9,2021-01-05T11:59:51.007Z
5ff454a0be26060017bb9367,/blog/responsive-css-for-beginners/,Chrome,87.0.4280.101,Blink,87.0.4280.101,Android,9,2021-01-05T11:59:28.840Z
5ff444abbe26060017bb9270,/blog/better-native-form-validation/,Firefox,81.0,Gecko,81.0,Windows,7,2021-01-05T10:51:23.821Z
5ff431b2be26060017bb90e5,/blog/make-your-terminal-nicer/,Chrome,87.0.4280.66,Blink,87.0.4280.66,Linux,x86_64,2021-01-05T09:30:26.807Z
5ff431aebe26060017bb90e4,/,Chrome,87.0.4280.66,Blink,87.0.4280.66,Linux,x86_64,2021-01-05T09:30:22.985Z
5ff43169be26060017bb90de,/cv/,Chrome,87.0.4280.66,Blink,87.0.4280.66,Linux,x86_64,2021-01-05T09:29:13.431Z
5ff43160be26060017bb90dd,/,Chrome,87.0.4280.66,Blink,87.0.4280.66,Linux,x86_64,2021-01-05T09:29:04.540Z
5ff41a21be26060017bb8f76,/blog/diy-analytics-netlify-functions/,Chrome,87.0.4280.88,Blink,87.0.4280.88,Windows,10,2021-01-05T07:49:53.534Z
5ff41a1fbe26060017bb8f75,/blog/,Chrome,87.0.4280.88,Blink,87.0.4280.88,Windows,10,2021-01-05T07:49:51.714Z
5ff41a0dbe26060017bb8f70,/cv/,Chrome,87.0.4280.88,Blink,87.0.4280.88,Windows,10,2021-01-05T07:49:33.415Z
5ff41a0abe26060017bb8f6f,/blog/diy-analytics-netlify-functions/,Chrome,87.0.4280.88,Blink,87.0.4280.88,Windows,10,2021-01-05T07:49:30.950Z
5ff419fdbe26060017bb8f6d,/blog/,Chrome,87.0.4280.88,Blink,87.0.4280.88,Windows,10,2021-01-05T07:49:17.258Z
5ff419eebe26060017bb8f6c,/,Chrome,87.0.4280.88,Blink,87.0.4280.88,Windows,10,2021-01-05T07:49:02.830Z
5ff419e3be26060017bb8f6b,/blog/diy-analytics-netlify-functions/,Chrome,87.0.4280.88,Blink,87.0.4280.88,Windows,10,2021-01-05T07:48:51.857Z
5ff3b0b8be26060017bb880b,/,Chrome,86.0.4240.0,Blink,86.0.4240.0,Linux,x86_64,2021-01-05T00:20:08.642Z
