id,url,browser,browser_version,engine,engine_version,os,os_version,created
60b433c16c1bff0015d32c38,/,Chrome,86.0.4240.0,Blink,86.0.4240.0,Linux,x86_64,2021-05-31T00:54:25.695Z
60b3db86edc7f40015184224,/blog/better-native-form-validation/,Edge,46.04.4.5157,Blink,77.0.3865.116,Android,10,2021-05-30T18:37:58.446Z
60b3d6f1edc7f40015184134,/blog/diy-analytics-netlify-functions/,Chrome,91.0.4472.77,Blink,91.0.4472.77,Windows,10,2021-05-30T18:18:25.028Z
60b3a9cbedc7f4001518397e,/blog/make-your-terminal-nicer/,Safari,14.1.1,WebKit,605.1.15,Mac OS,10.15.7,2021-05-30T15:05:47.235Z
60b3a9bfedc7f4001518397d,/,Safari,14.1.1,WebKit,605.1.15,Mac OS,10.15.7,2021-05-30T15:05:35.461Z
60b3a991edc7f4001518396b,/blog/diy-analytics-netlify-functions/,Safari,14.1.1,WebKit,605.1.15,Mac OS,10.15.7,2021-05-30T15:04:49.093Z
60b34763edc7f40015182fa9,/blog/diy-analytics-netlify-functions/,Firefox,88.0,Gecko,88.0,Windows,10,2021-05-30T08:05:55.798Z
60b33f1aedc7f40015182f3f,/blog/responsive-css-for-beginners/,Firefox,88.0,Gecko,88.0,Windows,10,2021-05-30T07:30:34.156Z
60b31795edc7f40015182d7f,/,Chrome,86.0.4240.0,Blink,86.0.4240.0,Linux,x86_64,2021-05-30T04:41:57.294Z
60b3105cedc7f40015182c9f,/blog/,Firefox,88.0,Gecko,88.0,Windows,10,2021-05-30T04:11:08.777Z
60b31057edc7f40015182c9e,/,Firefox,88.0,Gecko,88.0,Windows,10,2021-05-30T04:11:03.012Z
60b31032edc7f40015182c9d,/blog/we-dont-need-servers/,Firefox,88.0,Gecko,88.0,Windows,10,2021-05-30T04:10:26.879Z
60b2e76bedc7f40015182ad6,/,Chrome,83.0.4103.116,Blink,83.0.4103.116,Android,6.0,2021-05-30T01:16:27.276Z
60b2e089edc7f40015182a75,/,Chrome,86.0.4240.0,Blink,86.0.4240.0,Linux,x86_64,2021-05-30T00:47:05.137Z
