id,url,browser,browser_version,engine,engine_version,os,os_version,created
60a9a55df8439900153d811c,/blog/diy-analytics-netlify-functions/,Firefox,88.0,Gecko,88.0,Windows,10,2021-05-23T00:44:13.443Z
60a9a084f8439900153d80ee,/,Chrome,86.0.4240.0,Blink,86.0.4240.0,Linux,x86_64,2021-05-23T00:23:32.533Z
60a98d74f8439900153d8044,/blog/we-dont-need-servers/,Chrome,90.0.4430.212,Blink,90.0.4430.212,Mac OS,10.15.7,2021-05-22T23:02:12.227Z
60a96be9f8439900153d7f06,/blog/make-your-terminal-nicer/,Chrome,90.0.4430.212,Blink,90.0.4430.212,Mac OS,10.15.7,2021-05-22T20:39:05.067Z
60a94aeeba056c00151262a0,/blog/complete-guide-to-making-web-pages/,Firefox,88.0,Gecko,88.0,Mac OS,10.15,2021-05-22T18:18:22.916Z
60a8c214ba056c0015125cf6,/blog/redux-intro/,Chrome,92.0.4501.0,Blink,92.0.4501.0,Mac OS,10.14.6,2021-05-22T08:34:28.860Z
60a8c200ba056c0015125ce6,/blog/,Chrome,92.0.4501.0,Blink,92.0.4501.0,Mac OS,10.14.6,2021-05-22T08:34:08.869Z
60a8c1eaba056c0015125ce5,/,Chrome,92.0.4501.0,Blink,92.0.4501.0,Mac OS,10.14.6,2021-05-22T08:33:46.241Z
60a8b6dfba056c0015125c83,/cv/,Chrome,92.0.4501.0,Blink,92.0.4501.0,Mac OS,10.14.6,2021-05-22T07:46:39.091Z
60a8b6d6ba056c0015125c82,/blog/,Chrome,92.0.4501.0,Blink,92.0.4501.0,Mac OS,10.14.6,2021-05-22T07:46:30.648Z
60a8b6ccba056c0015125c81,/,Chrome,92.0.4501.0,Blink,92.0.4501.0,Mac OS,10.14.6,2021-05-22T07:46:20.061Z
60a8b68fba056c0015125c80,/blog/how-make-git-hooks/,Chrome,92.0.4501.0,Blink,92.0.4501.0,Mac OS,10.14.6,2021-05-22T07:45:19.707Z
60a8b645ba056c0015125c7f,/,Chrome,92.0.4501.0,Blink,92.0.4501.0,Mac OS,10.14.6,2021-05-22T07:44:05.609Z
60a87089ba056c001512597a,/,Chrome,86.0.4240.0,Blink,86.0.4240.0,Linux,x86_64,2021-05-22T02:46:33.117Z
60a84e96ba056c0015125818,/,Chrome,86.0.4240.0,Blink,86.0.4240.0,Linux,x86_64,2021-05-22T00:21:42.309Z
