id,url,browser,browser_version,engine,engine_version,os,os_version,created
600e1b28b4c5dd0015fbd4e2,/blog/make-your-terminal-nicer/,Chrome,88.0.4324.96,Blink,88.0.4324.96,Linux,x86_64,2021-01-25T01:13:12.208Z
600e1287b4c5dd0015fbd48c,/,Chrome,86.0.4240.0,Blink,86.0.4240.0,Linux,x86_64,2021-01-25T00:36:23.224Z
600e0584b4c5dd0015fbd3be,/,Yandex,20.11.1.102,Blink,86.0.4240.114,Windows,7,2021-01-24T23:40:52.581Z
600debd1b4c5dd0015fbd207,/cv/,Safari,14.0.2,WebKit,605.1.15,Mac OS,10.15.6,2021-01-24T21:51:13.475Z
600dd41ab4c5dd0015fbd0a0,/blog/responsive-css-for-beginners/,Chrome,87.0.4280.141,Blink,87.0.4280.141,Mac OS,11.1.0,2021-01-24T20:10:02.964Z
600dd0a2b4c5dd0015fbd069,/blog/first-class-functions/,Safari,14.0.2,WebKit,605.1.15,Mac OS,10.15.6,2021-01-24T19:55:14.045Z
600dd049b4c5dd0015fbd068,/blog/,Safari,14.0.2,WebKit,605.1.15,Mac OS,10.15.6,2021-01-24T19:53:45.011Z
600dce5eb4c5dd0015fbd057,/blog/make-your-terminal-nicer/,Safari,14.0.2,WebKit,605.1.15,Mac OS,10.15.6,2021-01-24T19:45:34.789Z
600dce51b4c5dd0015fbd055,/,Safari,14.0.2,WebKit,605.1.15,Mac OS,10.15.6,2021-01-24T19:45:21.462Z
600dccafb4c5dd0015fbd03a,/cv/,Safari,14.0.2,WebKit,605.1.15,Mac OS,10.15.6,2021-01-24T19:38:23.067Z
600dcca2b4c5dd0015fbd038,/,Safari,14.0.2,WebKit,605.1.15,Mac OS,10.15.6,2021-01-24T19:38:10.834Z
600dbaeeb4c5dd0015fbcf08,/blog/make-your-terminal-nicer/,Chrome,87.0.4280.141,Blink,87.0.4280.141,Mac OS,11.1.0,2021-01-24T18:22:38.067Z
600dbadeb4c5dd0015fbcf07,/blog/make-your-terminal-nicer/,Chrome,87.0.4280.141,Blink,87.0.4280.141,Mac OS,11.1.0,2021-01-24T18:22:22.141Z
600db255b4c5dd0015fbce43,/blog/make-your-terminal-nicer/,Chrome,87.0.4280.141,Blink,87.0.4280.141,Mac OS,11.1.0,2021-01-24T17:45:57.431Z
600d965bb4c5dd0015fbcc6c,/,Firefox,84.0,Gecko,84.0,Mac OS,10.16,2021-01-24T15:46:35.670Z
600d9642b4c5dd0015fbcc6b,/blog/we-dont-need-servers/,Firefox,84.0,Gecko,84.0,Mac OS,10.16,2021-01-24T15:46:10.805Z
600d923ab4c5dd0015fbcc35,/blog/make-your-terminal-nicer/,Chrome,87.0.4280.141,Blink,87.0.4280.141,Mac OS,11.1.0,2021-01-24T15:28:58.741Z
600d8644b4c5dd0015fbcb75,/,Chrome,87.0.4280.141,Blink,87.0.4280.141,Windows,10,2021-01-24T14:37:56.817Z
600d8600b4c5dd0015fbcb74,/cv/,Chrome,88.0.4324.96,Blink,88.0.4324.96,Mac OS,10.14.6,2021-01-24T14:36:48.528Z
600d7dbdb4c5dd0015fbcac0,/blog/flicker-avatar-animation/,Chrome,87.0.4280.141,Blink,87.0.4280.141,Windows,10,2021-01-24T14:01:33.694Z
600d7b21b4c5dd0015fbcaa9,/,Chrome,88.0.4324.93,Blink,88.0.4324.93,Android,8.1.0,2021-01-24T13:50:25.465Z
600d7b00b4c5dd0015fbcaa7,/cv/,Chrome,88.0.4324.93,Blink,88.0.4324.93,Android,8.1.0,2021-01-24T13:49:52.817Z
600d7aeab4c5dd0015fbcaa5,/blog/readable-guide-to-readable-content/,Chrome,88.0.4324.93,Blink,88.0.4324.93,Android,8.1.0,2021-01-24T13:49:30.362Z
600d7ae5b4c5dd0015fbcaa4,/blog/,Chrome,88.0.4324.93,Blink,88.0.4324.93,Android,8.1.0,2021-01-24T13:49:25.104Z
