id,url,browser,browser_version,engine,engine_version,os,os_version,created
5e55b59f8f52e3001776022c,/,Chrome Headless,79.0.3945.0,Blink,79.0.3945.0,Linux,x86_64,2020-02-26T00:02:39.739Z
5e562f8dafe2190017d72985,/blog/ken-burns-hero-image/,Safari,13.0.4,WebKit,605.1.15,Mac OS,10.15.2,2020-02-26T08:42:53.765Z
5e56547dafe2190017d729de,/blog/schedule-netlify-github-actions/,Mobile Safari,13.0.5,WebKit,605.1.15,iOS,13.3.1,2020-02-26T11:20:29.721Z
5e565673afe2190017d729df,/blog/complete-guide-to-making-web-pages/,Mobile Safari,13.0.5,WebKit,605.1.15,iOS,13.3.1,2020-02-26T11:28:51.610Z
5e565932afe2190017d729e2,/blog/complete-guide-to-making-web-pages/,Mobile Safari,13.0.5,WebKit,605.1.15,iOS,13.3.1,2020-02-26T11:40:34.167Z
5e565a59afe2190017d729e6,/blog/complete-guide-to-making-web-pages/,Chrome,80.0.3987.122,Blink,80.0.3987.122,Mac OS,10.15.2,2020-02-26T11:45:29.570Z
