id,url,browser,browser_version,engine,engine_version,os,os_version,created
5fc0433b4ab6620017fe6062,/,Chrome,86.0.4240.0,Blink,86.0.4240.0,Linux,x86_64,2020-11-27T00:07:23.441Z
5fc028154ab6620017fe5ed3,/blog/flicker-avatar-animation/,Chrome,86.0.4240.198,Blink,86.0.4240.198,Mac OS,10.15.6,2020-11-26T22:11:33.974Z
5fc022f94ab6620017fe5e9e,/blog/make-your-terminal-nicer/,Firefox,80.0,Gecko,80.0,Mac OS,10.15,2020-11-26T21:49:45.658Z
5fc022f84ab6620017fe5e9d,/,Firefox,80.0,Gecko,80.0,Mac OS,10.15,2020-11-26T21:49:44.360Z
5fc019844ab6620017fe5dd4,/blog/better-native-form-validation/,Chrome,87.0.4280.66,Blink,87.0.4280.66,Windows,10,2020-11-26T21:09:24.148Z
5fc008cb4ab6620017fe5c25,/blog/make-your-terminal-nicer/,Safari,14.0.1,WebKit,605.1.15,Mac OS,10.15.6,2020-11-26T19:58:03.878Z
5fc008c84ab6620017fe5c24,/blog/,Safari,14.0.1,WebKit,605.1.15,Mac OS,10.15.6,2020-11-26T19:58:00.370Z
5fc008c34ab6620017fe5c23,/,Safari,14.0.1,WebKit,605.1.15,Mac OS,10.15.6,2020-11-26T19:57:55.110Z
5fbfc79d4ab6620017fe55d7,/,Safari,13.1.2,WebKit,605.1.15,Mac OS,10.15.6,2020-11-26T15:19:57.807Z
5fbfab154ab6620017fe52fd,/blog/first-class-functions/,Firefox,84.0,Gecko,84.0,Mac OS,10.15,2020-11-26T13:18:13.849Z
5fbf76262a321700170ed5c0,/blog/make-your-terminal-nicer/,Firefox,80.0,Gecko,80.0,Mac OS,10.15,2020-11-26T09:32:22.521Z
5fbf76242a321700170ed5bf,/,Firefox,80.0,Gecko,80.0,Mac OS,10.15,2020-11-26T09:32:20.247Z
5fbf44432a321700170ed171,/blog/flicker-avatar-animation/,Chrome,86.0.4240.198,Blink,86.0.4240.198,Mac OS,10.15.5,2020-11-26T05:59:31.402Z
5fbf35412a321700170ed072,/blog/diy-analytics-netlify-functions/,Chrome,87.0.4280.66,Blink,87.0.4280.66,Linux,x86_64,2020-11-26T04:55:29.219Z
5fbf0eee2a321700170ecdcf,/,Chrome,86.0.4240.0,Blink,86.0.4240.0,Linux,x86_64,2020-11-26T02:11:58.340Z
5fbef1902a321700170ecbdc,/,Chrome,86.0.4240.0,Blink,86.0.4240.0,Linux,x86_64,2020-11-26T00:06:40.420Z
