id,url,browser,browser_version,engine,engine_version,os,os_version,created
603eda7ffd819500158fcde6,/blog/flicker-avatar-animation/,Chrome,88.0.4324.190,Blink,88.0.4324.190,Windows,10,2021-03-03T00:38:23.771Z
603ed339fd819500158fcdb7,/,Chrome,86.0.4240.0,Blink,86.0.4240.0,Linux,x86_64,2021-03-03T00:07:21.004Z
603ece26fd819500158fcd7a,/blog/make-your-terminal-nicer/,Chrome,88.0.4324.150,Blink,88.0.4324.150,Linux,x86_64,2021-03-02T23:45:42.508Z
603ea835fd819500158fcbe3,/blog/first-class-functions/,Chrome,88.0.4324.192,Blink,88.0.4324.192,Mac OS,11.2.1,2021-03-02T21:03:49.520Z
603ea768fd819500158fcbdf,/blog/complete-guide-to-making-web-pages/,Chrome,88.0.4324.190,Blink,88.0.4324.190,Windows,8.1,2021-03-02T21:00:24.298Z
603ea720fd819500158fcbdc,/blog/complete-guide-to-making-web-pages/,Chrome,88.0.4324.190,Blink,88.0.4324.190,Windows,8.1,2021-03-02T20:59:12.202Z
603ea702fd819500158fcbdb,/blog/complete-guide-to-making-web-pages/,Chrome,88.0.4324.190,Blink,88.0.4324.190,Windows,8.1,2021-03-02T20:58:42.466Z
603ea624fd819500158fcbd7,/blog/diy-analytics-netlify-functions/,Chrome,88.0.4324.192,Blink,88.0.4324.192,Mac OS,11.2.1,2021-03-02T20:55:00.880Z
603ea620fd819500158fcbd6,/blog/tags/js/,Chrome,88.0.4324.192,Blink,88.0.4324.192,Mac OS,11.2.1,2021-03-02T20:54:56.302Z
603ea618fd819500158fcbd5,/blog/,Chrome,88.0.4324.192,Blink,88.0.4324.192,Mac OS,11.2.1,2021-03-02T20:54:48.011Z
603e9a02fd819500158fcb45,/blog/we-dont-need-servers/,Firefox,84.0,Gecko,84.0,Linux,x86_64,2021-03-02T20:03:14.957Z
603e9582fd819500158fcb1e,/blog/diy-analytics-netlify-functions/,Chrome,88.0.4324.182,Blink,88.0.4324.182,Windows,10,2021-03-02T19:44:02.537Z
603e8d67fd819500158fcabc,/blog/diy-analytics-netlify-functions/,Chrome,88.0.4324.192,Blink,88.0.4324.192,Mac OS,11.2.1,2021-03-02T19:09:27.141Z
603e7e7ffd819500158fca0c,/blog/complete-guide-to-making-web-pages/,Chrome,88.0.4324.181,Blink,88.0.4324.181,Android,9,2021-03-02T18:05:51.464Z
603e7e79fd819500158fca0b,/blog/complete-guide-to-making-web-pages/,Chrome,88.0.4324.181,Blink,88.0.4324.181,Android,9,2021-03-02T18:05:45.141Z
603e6483fd819500158fc904,/blog/complete-guide-to-making-web-pages/,Safari,14.0.3,WebKit,605.1.15,Mac OS,10.15.6,2021-03-02T16:14:59.331Z
603e4b5efd819500158fc7d8,/blog/complete-guide-to-making-web-pages/,Chrome,88.0.4324.192,Blink,88.0.4324.192,Mac OS,11.2.2,2021-03-02T14:27:42.309Z
603df0f3fd819500158fc3c2,/,,,,,,,2021-03-02T08:01:55.712Z
603dab89b3a3850015965615,/blog/diy-analytics-netlify-functions/,Mobile Safari,14.0.3,WebKit,605.1.15,iOS,14.4,2021-03-02T03:05:45.257Z
603d9f3ab3a385001596557e,/,Chrome,86.0.4240.0,Blink,86.0.4240.0,Linux,x86_64,2021-03-02T02:13:14.724Z
603d8186b3a3850015965468,/,Chrome,86.0.4240.0,Blink,86.0.4240.0,Linux,x86_64,2021-03-02T00:06:30.130Z
