id,url,browser,browser_version,engine,engine_version,os,os_version,created
5fcec44bbb57e700170c79b7,/,WebKit,534,WebKit,534,Windows,7,2020-12-08T00:09:47.389Z
5fcec3d3bb57e700170c79ae,/,Chrome,86.0.4240.0,Blink,86.0.4240.0,Linux,x86_64,2020-12-08T00:07:47.369Z
5fceadb5bb57e700170c77b9,/,Chrome,86.0.4240.198,Blink,86.0.4240.198,Mac OS,10.15.7,2020-12-07T22:33:25.958Z
5fcead6cbb57e700170c779e,/blog/responsive-css-for-beginners/,Chrome,86.0.4240.198,Blink,86.0.4240.198,Mac OS,10.15.7,2020-12-07T22:32:12.340Z
5fcea974bb57e700170c76d1,/blog/responsive-css-for-beginners/,Chrome,86.0.4240.198,Blink,86.0.4240.198,Mac OS,10.15.7,2020-12-07T22:15:16.403Z
5fcea509bb57e700170c76b4,/blog/flicker-avatar-animation/,Chrome,87.0.4280.88,Blink,87.0.4280.88,Windows,10,2020-12-07T21:56:25.276Z
5fcea459bb57e700170c76ab,/blog/responsive-css-for-beginners/,Chrome,86.0.4240.198,Blink,86.0.4240.198,Mac OS,11.0.0,2020-12-07T21:53:29.287Z
5fce97a1bb57e700170c75cd,/blog/responsive-css-for-beginners/,Chrome,87.0.4280.88,Blink,87.0.4280.88,Mac OS,10.15.7,2020-12-07T20:59:13.005Z
5fce92cfbb57e700170c75a6,/blog/responsive-css-for-beginners/,Mobile Safari,14.0.1,WebKit,605.1.15,iOS,14.2,2020-12-07T20:38:39.572Z
5fce92cabb57e700170c75a5,/blog/responsive-css-for-beginners/,Mobile Safari,14.0.1,WebKit,605.1.15,iOS,14.2,2020-12-07T20:38:34.932Z
5fce89a7bb57e700170c7482,/blog/responsive-css-for-beginners/,Chrome,87.0.4280.88,Blink,87.0.4280.88,Windows,10,2020-12-07T19:59:35.791Z
5fce853bbb57e700170c7468,/blog/responsive-css-for-beginners/,Edge,87.0.664.55,Blink,87.0.4280.67,Windows,10,2020-12-07T19:40:43.920Z
5fce848abb57e700170c7464,/blog/responsive-css-for-beginners/,Chrome,87.0.4280.88,Blink,87.0.4280.88,Windows,10,2020-12-07T19:37:46.193Z
5fce81d5bb57e700170c741c,/blog/responsive-css-for-beginners/,Chrome,87.0.4280.67,Blink,87.0.4280.67,Mac OS,10.13.6,2020-12-07T19:26:13.710Z
5fce7f7fbb57e700170c73e5,/blog/responsive-css-for-beginners/,Firefox,83.0,Gecko,83.0,Ubuntu,,2020-12-07T19:16:15.888Z
5fce7d6ebb57e700170c73d3,/blog/responsive-css-for-beginners/,Chrome,87.0.4280.67,Blink,87.0.4280.67,Mac OS,11.0.1,2020-12-07T19:07:26.825Z
5fce7cf4bb57e700170c73d2,/blog/responsive-css-for-beginners/,Safari,13.1.2,WebKit,605.1.15,Mac OS,10.15.6,2020-12-07T19:05:24.454Z
5fce7c80bb57e700170c73c6,/blog/responsive-css-for-beginners/,Chrome,87.0.4280.88,Blink,87.0.4280.88,Linux,x86_64,2020-12-07T19:03:28.805Z
5fce7c79bb57e700170c73c5,/blog/responsive-css-for-beginners/,Firefox,83.0,Gecko,83.0,Ubuntu,,2020-12-07T19:03:21.310Z
5fce7c5ebb57e700170c73c4,/blog/responsive-css-for-beginners/,Chrome,87.0.4280.88,Blink,87.0.4280.88,Mac OS,10.15.7,2020-12-07T19:02:54.236Z
