id,url,browser,browser_version,engine,engine_version,os,os_version,created
6029d63aa83032001524e017,/,,,,,,,2021-02-15T02:02:34.256Z
6029bb28eb0caa00150f78b6,/,Chrome,86.0.4240.0,Blink,86.0.4240.0,Linux,x86_64,2021-02-15T00:07:04.896Z
60296a41eb0caa00150f735b,/blog/we-dont-need-servers/,Chrome,88.0.4324.150,Blink,88.0.4324.150,Windows,10,2021-02-14T18:21:53.404Z
602964faeb0caa00150f731a,/,Chrome,74.0.3729.169,Blink,74.0.3729.169,Windows,10,2021-02-14T17:59:22.445Z
602964e2eb0caa00150f7319,/blog/we-dont-need-servers/,Firefox,85.0,Gecko,85.0,Windows,10,2021-02-14T17:58:58.817Z
602940a9eb0caa00150f709b,/,Firefox,85.0,Gecko,85.0,Mac OS,10.16,2021-02-14T15:24:25.160Z
60294063eb0caa00150f709a,/blog/diy-analytics-netlify-functions/,Firefox,85.0,Gecko,85.0,Mac OS,10.16,2021-02-14T15:23:15.912Z
60293283eb0caa00150f6f8f,/blog/make-your-terminal-nicer/,Chrome,88.0.4324.150,Blink,88.0.4324.150,Linux,x86_64,2021-02-14T14:24:03.052Z
602911bceb0caa00150f6d81,/blog/diy-analytics-netlify-functions/,Chrome,88.0.4324.150,Blink,88.0.4324.150,Windows,10,2021-02-14T12:04:12.905Z
6028ee78eb0caa00150f6b2a,/,Edge,88.0.705.68,Blink,88.0.4324.150,Mac OS,11.2.1,2021-02-14T09:33:44.895Z
60288836eb0caa00150f63be,/,Chrome,86.0.4240.0,Blink,86.0.4240.0,Linux,x86_64,2021-02-14T02:17:26.489Z
60286a07e7773400153e2905,/,Chrome,86.0.4240.0,Blink,86.0.4240.0,Linux,x86_64,2021-02-14T00:08:39.592Z
