id,url,browser,browser_version,engine,engine_version,os,os_version,created
5e9e380d12e3df00171c310d,/,Chrome Headless,79.0.3945.0,Blink,79.0.3945.0,Linux,x86_64,2020-04-21T00:02:21.938Z
5e9f055112e3df00171c3560,/cv/,Firefox,76.0,Gecko,76.0,Mac OS,10.15,2020-04-21T14:38:09.290Z
5e9f08aa12e3df00171c357f,/cv/,Chrome,80.0.3987.149,Blink,80.0.3987.149,Linux,x86_64,2020-04-21T14:52:26.635Z
5e9f08b512e3df00171c3580,/cv/,Chrome,80.0.3987.149,Blink,80.0.3987.149,Mac OS,10.15.4,2020-04-21T14:52:37.420Z
5e9f08c612e3df00171c3581,/cv/,Chrome,80.0.3987.163,Blink,80.0.3987.163,Mac OS,10.15.3,2020-04-21T14:52:54.667Z
5e9f08c712e3df00171c3582,/cv/,Chrome,81.0.4044.92,Blink,81.0.4044.92,Linux,x86_64,2020-04-21T14:52:55.494Z
5e9f090a12e3df00171c3584,/cv/,Chrome,81.0.4044.113,Blink,81.0.4044.113,Windows,10,2020-04-21T14:54:02.642Z
5e9f092712e3df00171c3585,/cv/,Chrome,80.0.3987.149,Blink,80.0.3987.149,Linux,x86_64,2020-04-21T14:54:31.562Z
5e9f092812e3df00171c3586,/cv/,Chrome,80.0.3987.163,Blink,80.0.3987.163,Mac OS,10.15.3,2020-04-21T14:54:32.209Z
5e9f094512e3df00171c3587,/,Chrome,80.0.3987.163,Blink,80.0.3987.163,Mac OS,10.15.3,2020-04-21T14:55:01.638Z
5e9f095712e3df00171c3588,/cv/,Chrome,81.0.4044.92,Blink,81.0.4044.92,Linux,x86_64,2020-04-21T14:55:19.805Z
5e9f097512e3df00171c3589,/,Chrome,80.0.3987.149,Blink,80.0.3987.149,Linux,x86_64,2020-04-21T14:55:49.316Z
5e9f097f12e3df00171c358a,/blog/,Chrome,81.0.4044.92,Blink,81.0.4044.92,Linux,x86_64,2020-04-21T14:55:59.048Z
