id,url,browser,browser_version,engine,engine_version,os,os_version,created
6042c7cfde728100158a9d03,/,Chrome,86.0.4240.0,Blink,86.0.4240.0,Linux,x86_64,2021-03-06T00:07:43.832Z
60428dadde728100158a9a84,/blog/better-native-form-validation/,Chrome,88.0.4324.182,Blink,88.0.4324.182,Windows,8.1,2021-03-05T19:59:41.376Z
60425e60de728100158a985d,/blog/complete-guide-to-making-web-pages/,Chrome,89.0.4389.72,Blink,89.0.4389.72,Mac OS,10.14.0,2021-03-05T16:37:52.827Z
60425b1dde728100158a9839,/blog/minimum-viable-graphql-concepts/,Firefox,86.0,Gecko,86.0,Mac OS,10.16,2021-03-05T16:23:57.800Z
60425375de728100158a97d1,/blog/make-your-terminal-nicer/,Chrome,88.0.4324.192,Blink,88.0.4324.192,Mac OS,10.14.6,2021-03-05T15:51:17.096Z
6042527cde728100158a97cf,/blog/make-your-terminal-nicer/,Chrome,88.0.4324.192,Blink,88.0.4324.192,Mac OS,10.14.6,2021-03-05T15:47:08.482Z
6042434ede728100158a96ec,/,Chrome,88.0.4324.192,Blink,88.0.4324.192,Mac OS,10.14.6,2021-03-05T14:42:22.111Z
6042434ade728100158a96eb,/blog/,Chrome,88.0.4324.192,Blink,88.0.4324.192,Mac OS,10.14.6,2021-03-05T14:42:18.895Z
60424349de728100158a96ea,/,Chrome,88.0.4324.192,Blink,88.0.4324.192,Mac OS,10.14.6,2021-03-05T14:42:17.806Z
60424347de728100158a96e9,/cv/,Chrome,88.0.4324.192,Blink,88.0.4324.192,Mac OS,10.14.6,2021-03-05T14:42:15.995Z
60424346de728100158a96e8,/,Chrome,88.0.4324.192,Blink,88.0.4324.192,Mac OS,10.14.6,2021-03-05T14:42:14.959Z
60424345de728100158a96e7,/blog/,Chrome,88.0.4324.192,Blink,88.0.4324.192,Mac OS,10.14.6,2021-03-05T14:42:13.781Z
60424344de728100158a96e6,/,Chrome,88.0.4324.192,Blink,88.0.4324.192,Mac OS,10.14.6,2021-03-05T14:42:12.947Z
60424343de728100158a96e5,/blog/,Chrome,88.0.4324.192,Blink,88.0.4324.192,Mac OS,10.14.6,2021-03-05T14:42:11.772Z
60424343de728100158a96e4,/,Chrome,88.0.4324.192,Blink,88.0.4324.192,Mac OS,10.14.6,2021-03-05T14:42:11.011Z
60424342de728100158a96e3,/cv/,Chrome,88.0.4324.192,Blink,88.0.4324.192,Mac OS,10.14.6,2021-03-05T14:42:10.168Z
60424341de728100158a96e2,/blog/,Chrome,88.0.4324.192,Blink,88.0.4324.192,Mac OS,10.14.6,2021-03-05T14:42:09.011Z
6042433fde728100158a96e1,/,Chrome,88.0.4324.192,Blink,88.0.4324.192,Mac OS,10.14.6,2021-03-05T14:42:07.114Z
60422d9fde728100158a9606,/,Chrome,88.0.4324.192,Blink,88.0.4324.192,Mac OS,10.14.6,2021-03-05T13:09:51.065Z
60422969de728100158a95ca,/blog/ken-burns-hero-image/,Safari,14.0.3,WebKit,605.1.15,Mac OS,10.15.6,2021-03-05T12:51:53.163Z
60421576de728100158a94cf,/blog/flicker-avatar-animation/,Chrome,88.0.4324.190,Blink,88.0.4324.190,Windows,10,2021-03-05T11:26:46.415Z
60421394de728100158a94ac,/blog/flicker-avatar-animation/,Chrome,88.0.4324.190,Blink,88.0.4324.190,Windows,10,2021-03-05T11:18:44.521Z
60421320de728100158a94ab,/blog/flicker-avatar-animation/,Chrome,88.0.4324.190,Blink,88.0.4324.190,Windows,10,2021-03-05T11:16:48.481Z
60421205de728100158a94a7,/blog/responsive-css-for-beginners/,Chrome,88.0.4324.192,Blink,88.0.4324.192,Mac OS,10.14.6,2021-03-05T11:12:05.752Z
60421204de728100158a94a6,/,Chrome,88.0.4324.192,Blink,88.0.4324.192,Mac OS,10.14.6,2021-03-05T11:12:04.484Z
604211a4de728100158a94a4,/blog/flicker-avatar-animation/,Chrome,88.0.4324.190,Blink,88.0.4324.190,Windows,10,2021-03-05T11:10:28.684Z
6041b0294be093001510f518,/blog/we-dont-need-servers/,Chrome,89.0.4389.72,Blink,89.0.4389.72,Windows,10,2021-03-05T04:14:33.568Z
604196444be093001510f3f5,/,Chrome,86.0.4240.0,Blink,86.0.4240.0,Linux,x86_64,2021-03-05T02:24:04.902Z
6041764a4be093001510f2c1,/,Chrome,86.0.4240.0,Blink,86.0.4240.0,Linux,x86_64,2021-03-05T00:07:38.252Z
