id,url,browser,browser_version,engine,engine_version,os,os_version,created
606e4f4df3470a0015099ab8,/,Chrome,86.0.4240.0,Blink,86.0.4240.0,Linux,x86_64,2021-04-08T00:33:17.990Z
606e1ddef3470a00150998ac,/blog/make-your-terminal-nicer/,Chrome,89.0.4389.90,Blink,89.0.4389.90,Mac OS,11.0.1,2021-04-07T21:02:22.884Z
606e1dd5f3470a00150998ab,/,Chrome,89.0.4389.90,Blink,89.0.4389.90,Mac OS,11.0.1,2021-04-07T21:02:13.815Z
606e1a52f3470a0015099894,/blog/diy-analytics-netlify-functions/,Chrome,89.0.4389.114,Blink,89.0.4389.114,Mac OS,11.2.3,2021-04-07T20:47:14.471Z
606e1248f3470a001509983d,/blog/better-native-form-validation/,Chrome,89.0.4389.114,Blink,89.0.4389.114,Windows,8.1,2021-04-07T20:12:56.259Z
606e0f9ef3470a0015099823,/cv/,Edge,89.0.774.45,Blink,89.0.4389.72,Mac OS,10.15.7,2021-04-07T20:01:34.956Z
606e0f86f3470a0015099821,/,Edge,89.0.774.45,Blink,89.0.4389.72,Mac OS,10.15.7,2021-04-07T20:01:10.483Z
606e00d1f3470a001509975d,/cv/,Firefox,87.0,Gecko,87.0,Windows,10,2021-04-07T18:58:25.766Z
606e00c8f3470a001509975c,/,Firefox,87.0,Gecko,87.0,Windows,10,2021-04-07T18:58:16.945Z
606dfeb3f3470a001509974f,/,Safari,14.0.3,WebKit,605.1.15,Mac OS,10.15.6,2021-04-07T18:49:23.458Z
606df42af3470a00150996b7,/blog/responsive-css-for-beginners/,Firefox,87.0,Gecko,87.0,Windows,10,2021-04-07T18:04:26.415Z
606df41ef3470a00150996b6,/,Firefox,87.0,Gecko,87.0,Windows,10,2021-04-07T18:04:14.240Z
606de920f3470a001509964c,/,Safari,14.0.3,WebKit,605.1.15,Mac OS,10.15.6,2021-04-07T17:17:20.107Z
606de6f6f3470a001509962c,/blog/make-your-terminal-nicer/,Chrome,89.0.4389.90,Blink,89.0.4389.90,Linux,x86_64,2021-04-07T17:08:06.922Z
606dc86df3470a00150994eb,/,Chrome,89.0.4389.114,Blink,89.0.4389.114,Windows,10,2021-04-07T14:57:49.905Z
606dc625f3470a00150994cf,/,Chrome,89.0.4389.90,Blink,89.0.4389.90,Mac OS,11.2.1,2021-04-07T14:48:05.165Z
606dc5f1f3470a00150994cd,/blog/how-make-git-hooks/,Firefox,88.0,Gecko,88.0,Mac OS,10.14,2021-04-07T14:47:13.533Z
606dc5e5f3470a00150994cc,/,Firefox,88.0,Gecko,88.0,Mac OS,10.14,2021-04-07T14:47:01.991Z
606dbaf12e697f00152247d6,/,Chrome,89.0.4389.114,Blink,89.0.4389.114,Mac OS,11.2.3,2021-04-07T14:00:17.418Z
606dbad82e697f00152247cc,/blog/make-your-terminal-nicer/,Chrome,89.0.4389.114,Blink,89.0.4389.114,Mac OS,11.2.3,2021-04-07T13:59:52.799Z
606dbacf2e697f00152247cb,/blog/how-make-git-hooks/,Chrome,89.0.4389.114,Blink,89.0.4389.114,Mac OS,11.2.3,2021-04-07T13:59:43.764Z
